"","lon","lat","AOD","DQF","hour"
"916",-70.32976,43.421413,0.381274206112721,1,8
"919",-70.25092,43.422344,0.344833324896172,1,8
"1167",-70.332375,43.391575,0.363603125522786,1,8
"1170",-70.25359,43.392498,0.349502885052061,1,8
"1171",-70.22736,43.392605,0.337416964648583,1,8
"1172",-70.20107,43.393066,0.352524365152931,1,8
"1419",-70.30872,43.362213,0.283854362860438,1,8
"1421",-70.256226,43.362854,0.333205204507976,1,8
"1422",-70.230034,43.36285,0.226720920953085,1,8
"1423",-70.203735,43.36342,0.343734604859492,1,8
"1669",-70.337524,43.33247,0.247230361637776,1,8
"1670",-70.311295,43.33281,0.358658885357727,1,8
"1671",-70.28515,43.332577,0.333571444520203,1,8
"1672",-70.258865,43.333206,0.367173965641996,1,8
"1921",-70.313896,43.30314,0.315808803927212,1,8
"1922",-70.287735,43.3031,0.294475323215011,1,8
"2165",-70.49988,43.271374,0.344741764893115,1,8
"2166",-70.47367,43.27172,0.247047241631662,1,8
"2168",-70.4213,43.27222,0.33064152442239,1,8
"2169",-70.395134,43.272335,0.245032921564416,1,8
"2170",-70.36892,43.272747,0.352615925155987,1,8
"2417",-70.47612,43.242466,0.288157683004101,1,8
"2418",-70.44998,43.242508,0.348678845024551,1,8
"2419",-70.423836,43.24263,0.367448645651166,1,8
"2420",-70.39768,43.24275,0.238165921335167,1,8
"2666",-70.53098,43.212048,0.30271572349011,1,8
"2669",-70.45249,43.212925,0.287608322985761,1,8
"2670",-70.42632,43.21327,0.348678845024551,1,8
"2919",-70.48112,43.18329,0.366349925614486,1,8
"2920",-70.45499,43.183445,0.329909044397937,1,8
"2921",-70.42883,43.18379,0.222875400824705,1,8
"3168",-70.5359,43.152958,0.244849801558303,1,8
"3169",-70.50976,43.15332,0.391254246445897,1,8
"3170",-70.48362,43.15368,0.304638483554299,1,8
"3172",-70.43138,43.154037,0.289622643053008,1,8
"3418",-70.56443,43.123337,0.30106764343509,1,8
"3419",-70.538345,43.12351,0.33283896449575,1,8
"3420",-70.51221,43.12387,0.342178084807529,1,8
"3421",-70.486084,43.12423,0.292094763135538,1,8
"3422",-70.46,43.12428,0.312604203820229,1,8
"3423",-70.433876,43.1246,0.288890163028555,1,8
"3424",-70.407776,43.124744,0.348770405027608,1,8
"3668",-70.59297,43.093517,0.334670164556883,1,8
"3669",-70.56686,43.093895,0.279917282729002,1,8
"3670",-70.5408,43.093903,0.283762802857382,1,8
"3671",-70.51469,43.094265,0.278452322680096,1,8
"3672",-70.48858,43.09462,0.282114722802362,1,8
"3673",-70.462494,43.094784,0.295757163257804,1,8
"3674",-70.4364,43.094963,0.280741322756512,1,8
"3675",-70.41029,43.095272,0.333022084501863,1,8
"3919",-70.595345,43.06429,0.244575121549133,1,8
"3921",-70.54318,43.064816,0.307843083661282,1,8
"3925",-70.438866,43.065712,0.381915126134118,1,8
"3926",-70.41277,43.065968,0.35994072540052,1,8
"4169",-70.62385,43.03436,0.301525443450373,1,8
"4170",-70.59777,43.034714,0.260872802093218,1,8
"4171",-70.571686,43.035088,0.314069163869135,1,8
"4173",-70.51957,43.035465,0.293193483172217,1,8
"4174",-70.49349,43.035828,0.338241004676092,1,8
"4175",-70.46745,43.03587,0.256386361943441,1,8
"4176",-70.44137,43.03619,0.347213884975645,1,8
"4177",-70.4153,43.03645,0.338790364694432,1,8
"4418",-70.67829,43.004684,0.307019043633773,1,8
"4419",-70.65222,43.005077,0.300701403422863,1,8
"4421",-70.600136,43.00552,0.324873244229821,1,8
"4425",-70.49594,43.00644,0.276438002612849,1,8
"4427",-70.44383,43.00692,0.301983243465656,1,8
"4428",-70.41778,43.00718,0.214635000549606,1,8
"6424",-70.7488,42.76971,0.297954603331164,1,8
"6425",-70.722855,42.770115,0.340896244764735,1,8
"6426",-70.696945,42.77017,0.347122324972588,1,8
"6677",-70.699234,42.741123,0.362595965489163,1,8
"8436",-70.66359,42.53781,0.318189364006685,1,8
"8437",-70.63774,42.5382,0.32569728425733,1,8
"8682",-70.79491,42.50759,0.303631323520676,1,8
"8683",-70.76912,42.507683,0.337508524651639,1,8
"8685",-70.7175,42.508255,0.316999083966948,1,8
"8934",-70.77133,42.478848,0.288981723031611,1,8
"9432",-70.87879,42.42016,0.322675804156461,1,8
"9682",-70.90674,42.39072,0.27341652251198,1,8
"9683",-70.88097,42.391163,0.306011883600149,1,8
"9933",-70.90889,42.36175,0.286692722955195,1,8
"10184",-70.91104,42.332783,0.251716801787552,1,8
"10189",-70.782425,42.3341,0.241553641448263,1,8
"10440",-70.78463,42.305218,0.369920765733696,1,8
"11189",-70.893845,42.217903,0.482539569493383,1,8
"14469",-70.487625,41.849247,0.295665603254747,1,8
"14721",-70.46442,41.820965,0.229376161041728,1,8
"15198",-71.105484,41.758175,0.723983297553787,1,8
"15199",-71.080055,41.75832,0.335127964572166,1,8
"16443",-71.369,41.613823,0.145598758244887,1,8
"16469",-70.70911,41.619385,0.317548443985288,1,8
"16718",-70.76203,41.59051,0.090937436420063,1,8
"16719",-70.73667,41.59057,0.318555604018911,1,8
"16720",-70.711266,41.590897,0.100001876722672,1,8
"16969",-70.764145,41.562187,0.109157877028338,1,8
"16970",-70.73879,41.562275,0.325056364235934,1,8
"16971",-70.71341,41.562622,0.0999103167196154,1,8
"17215",-70.89305,41.53264,0.129209517697745,1,8
"17216",-70.86769,41.53286,0.377428685984341,1,8
"17234",-70.41107,41.537422,0.33064152442239,1,8
"17235",-70.38571,41.537537,0.123074997492949,1,8
"17236",-70.3603,41.53795,0.104946116887731,1,8
"17237",-70.334946,41.538025,0.135527157908655,1,8
