"","lon","lat","AOD","DQF","hour"
"167",-70.21672,43.51129,0.0627369554786128,0,13
"169",-70.16408,43.511868,0.0999103167196154,0,13
"170",-70.1377,43.512444,0.100001876722672,0,13
"171",-70.111374,43.51274,0.1485286783427,0,13
"172",-70.08506,43.51296,0.0999103167196154,0,13
"173",-70.05873,43.51321,0.0999103167196154,0,13
"174",-70.0324,43.513485,0.100001876722672,0,13
"414",-70.32458,43.480587,0.154480078541383,0,13
"415",-70.29827,43.480873,0.149810518385493,0,13
"416",-70.271996,43.481014,0.149810518385493,0,13
"417",-70.24566,43.481533,0.0622791554633295,0,13
"419",-70.19305,43.482094,0.0899302763864398,0,13
"420",-70.16676,43.48221,0.122342517468496,0,13
"421",-70.14043,43.48266,0.130033557725255,0,13
"422",-70.11412,43.482925,0.125272437566309,0,13
"423",-70.087814,43.483162,0.131223837764992,0,13
"424",-70.06151,43.483425,0.156402838605572,0,13
"425",-70.03516,43.4839,0.15292355848942,0,13
"665",-70.32717,43.450985,0.292094763135538,0,13
"666",-70.30088,43.4513,0.191470319776272,0,13
"669",-70.22209,43.45171,0.116391117269814,0,13
"670",-70.19575,43.4523,0.146972158290737,0,13
"671",-70.1695,43.452286,0.135252477899485,0,13
"672",-70.14316,43.45287,0.134428437871975,0,13
"673",-70.11687,43.453136,0.206760840286734,0,13
"674",-70.09057,43.453377,0.157776238651422,0,13
"675",-70.06428,43.453636,0.138182397997298,0,13
"676",-70.03794,43.454086,0.202365960140014,0,13
"677",-70.01165,43.454334,0.188448839675402,0,13
"916",-70.32976,43.421413,0.149169598364097,0,13
"917",-70.303474,43.421734,0.148070878327417,0,13
"918",-70.27725,43.421738,0.167481598975428,0,13
"919",-70.25092,43.422344,0.191744999785442,0,13
"920",-70.22469,43.422363,0.195407399907708,0,13
"925",-70.09331,43.423706,0.189272879702912,0,13
"926",-70.067024,43.423958,0.189730679718195,0,13
"927",-70.04071,43.42441,0.205112760231714,0,13
"928",-70.014435,43.424637,0.222051360797195,0,13
"1167",-70.332375,43.391575,0.101192156762409,0,13
"1168",-70.30612,43.39186,0.101009036756295,0,13
"1169",-70.27989,43.39198,0.148345558336587,0,13
"1170",-70.25359,43.392498,0.134428437871975,0,13
"1171",-70.22736,43.392605,0.135710277914768,0,13
"1178",-70.04343,43.394962,0.200534760078881,0,13
"1179",-70.017166,43.39521,0.213994080528209,0,13
"1417",-70.36122,43.361576,0.120145077395136,0,13
"1418",-70.33498,43.361923,0.146148118263227,0,13
"1419",-70.30872,43.362213,0.102199316796032,0,13
"1420",-70.28253,43.36222,0.149535838376323,0,13
"1421",-70.256226,43.362854,0.148620238345757,0,13
"1422",-70.230034,43.36285,0.0999103167196154,0,13
"1430",-70.01995,43.36543,0.228918361026444,0,13
"1667",-70.39002,43.331627,0.130308237734425,0,13
"1668",-70.36376,43.332153,0.124906197554083,0,13
"1669",-70.337524,43.33247,0.0999103167196154,0,13
"1670",-70.311295,43.33281,0.12115223742876,0,13
"1671",-70.28515,43.332577,0.149169598364097,0,13
"1672",-70.258865,43.333206,0.142119478128734,0,13
"1673",-70.23268,43.333202,0.0999103167196154,0,13
"1674",-70.206406,43.333775,0.135160917896428,0,13
"1914",-70.49738,43.300987,0.106136396927468,0,13
"1915",-70.47117,43.301346,0.112270917132264,0,13
"1916",-70.44498,43.3015,0.100001876722672,0,13
"1917",-70.41877,43.301834,0.126828957618272,0,13
"1918",-70.392586,43.301952,0.12225095746544,0,13
"1919",-70.36634,43.302475,0.105220796896901,0,13
"1920",-70.340126,43.3028,0.131406957771105,0,13
"1921",-70.313896,43.30314,0.0906627564108931,0,13
"1922",-70.287735,43.3031,0.100001876722672,0,13
"1923",-70.26147,43.30373,0.148162438330473,0,13
"1924",-70.2353,43.303726,0.0999103167196154,0,13
"1925",-70.20903,43.3043,0.0999103167196154,0,13
"1926",-70.18289,43.304085,0.0999103167196154,0,13
"1927",-70.15665,43.304535,0.21069792041817,0,13
"2164",-70.52608,43.271008,0.12005351739208,0,13
"2165",-70.49988,43.271374,0.120145077395136,0,13
"2166",-70.47367,43.27172,0.0982622366645955,0,13
"2169",-70.395134,43.272335,0.097071956624859,0,13
"2170",-70.36892,43.272747,0.0910289964231197,0,13
"2171",-70.34272,43.27307,0.129117957694689,0,13
"2172",-70.31651,43.273388,0.146514358275454,0,13
"2173",-70.29034,43.273537,0.149261158367153,0,13
"2174",-70.26411,43.273983,0.129575757709972,0,13
"2175",-70.23794,43.274086,0.0587083153441199,0,13
"2176",-70.21171,43.274548,0.0999103167196154,0,13
"2177",-70.18553,43.27464,0.0999103167196154,0,13
"2178",-70.159294,43.27509,0.198978240026918,0,13
"2179",-70.133095,43.27536,0.149718958382437,0,13
"2415",-70.528496,43.24175,0.100001876722672,0,13
"2416",-70.50231,43.242085,0.0998187567165587,0,13
"2417",-70.47612,43.242466,0.0997271967135021,0,13
"2418",-70.44998,43.242508,0.0999103167196154,0,13
"2419",-70.423836,43.24263,0.0724423158026184,0,13
"2420",-70.39768,43.24275,0.0999103167196154,0,13
"2421",-70.37146,43.24327,0.0875497163069667,0,13
"2422",-70.345276,43.243595,0.0998187567165587,0,13
"2423",-70.319084,43.24391,0.0999103167196154,0,13
"2424",-70.292946,43.243923,0.100001876722672,0,13
"2425",-70.266716,43.244507,0.0997271967135021,0,13
"2426",-70.24057,43.244503,0.146972158290737,0,13
"2427",-70.21433,43.2451,0.149169598364097,0,13
"2428",-70.18819,43.24508,0.189822239721252,0,13
"2429",-70.16194,43.245667,0.204471840210317,0,13
"2430",-70.13576,43.24592,0.213353160506813,0,13
"2666",-70.53098,43.212048,0.100001876722672,0,13
"2667",-70.50481,43.212414,0.0811405160930008,0,13
"2668",-70.47864,43.21277,0.0999103167196154,0,13
"2669",-70.45249,43.212925,0.0998187567165587,0,13
"2670",-70.42632,43.21327,0.0949660765545559,0,13
"2671",-70.400185,43.213383,0.0999103167196154,0,13
"2672",-70.374,43.213795,0.0998187567165587,0,13
"2673",-70.34783,43.214092,0.0998187567165587,0,13
"2674",-70.32168,43.21425,0.0998187567165587,0,13
"2675",-70.295555,43.214256,0.0859016362519469,0,13
"2676",-70.26934,43.214813,0.0987200366798788,0,13
"2677",-70.24322,43.214813,0.113278077165887,0,13
"2678",-70.21699,43.21541,0.0956069965759525,0,13
"2679",-70.190865,43.215393,0.201908160124731,0,13
"2680",-70.164635,43.21598,0.184420199540909,0,13
"2917",-70.533424,43.1826,0.0999103167196154,0,13
"2918",-70.50727,43.182938,0.0999103167196154,0,13
"2919",-70.48112,43.18329,0.0999103167196154,0,13
"2920",-70.45499,43.183445,0.100001876722672,0,13
"2921",-70.42883,43.18379,0.0872750362977968,0,13
"2922",-70.40269,43.184017,0.100001876722672,0,13
"2923",-70.37652,43.18443,0.0921277164597996,0,13
"2924",-70.350365,43.184757,0.0998187567165587,0,13
"2925",-70.324196,43.185074,0.0999103167196154,0,13
"2926",-70.29808,43.185085,0.135984957923938,0,13
"2927",-70.27188,43.185642,0.128202357664122,0,13
"2928",-70.24577,43.18564,0.128019237658009,0,13
"2929",-70.21961,43.185936,0.0999103167196154,0,13
"3167",-70.56201,43.15278,0.0998187567165587,0,13
"3168",-70.5359,43.152958,0.0869087962855701,0,13
"3169",-70.50976,43.15332,0.0996356367104454,0,13
"3170",-70.48362,43.15368,0.0998187567165587,0,13
"3171",-70.45752,43.15372,0.100001876722672,0,13
"3172",-70.43138,43.154037,0.0740903958576382,0,13
"3173",-70.40527,43.15416,0.100001876722672,0,13
"3174",-70.3791,43.15468,0.0891977963619865,0,13
"3175",-70.35295,43.155006,0.0999103167196154,0,13
"3176",-70.326805,43.155327,0.0998187567165587,0,13
"3177",-70.300705,43.155334,0.100001876722672,0,13
"3178",-70.27452,43.155922,0.100001876722672,0,13
"3179",-70.24842,43.155922,0.0999103167196154,0,13
"3180",-70.22223,43.156494,0.149718958382437,0,13
"3418",-70.56443,43.123337,0.0998187567165587,0,13
"3419",-70.538345,43.12351,0.0998187567165587,0,13
"3420",-70.51221,43.12387,0.0945998365423293,0,13
"3421",-70.486084,43.12423,0.0999103167196154,0,13
"3422",-70.46,43.12428,0.0998187567165587,0,13
"3423",-70.433876,43.1246,0.0307825144118397,0,13
"3424",-70.407776,43.124744,0.0998187567165587,0,13
"3425",-70.38162,43.125237,0.100001876722672,0,13
"3426",-70.35549,43.125565,0.0999103167196154,0,13
"3427",-70.32936,43.125885,0.0997271967135021,0,13
"3428",-70.30326,43.126003,0.100001876722672,0,13
"3429",-70.2771,43.126453,0.0878243963161367,0,13
"3430",-70.251,43.126564,0.216283080604626,0,13
"3668",-70.59297,43.093517,0.0998187567165587,0,13
"3669",-70.56686,43.093895,0.0998187567165587,0,13
"3670",-70.5408,43.093903,0.0999103167196154,0,13
"3671",-70.51469,43.094265,0.0998187567165587,0,13
"3672",-70.48858,43.09462,0.0998187567165587,0,13
"3673",-70.462494,43.094784,0.0999103167196154,0,13
"3674",-70.4364,43.094963,0.100001876722672,0,13
"3675",-70.41029,43.095272,0.0996356367104454,0,13
"3676",-70.38417,43.09563,0.0998187567165587,0,13
"3677",-70.35806,43.095932,0.0999103167196154,0,13
"3678",-70.33194,43.096252,0.0997271967135021,0,13
"3679",-70.305855,43.096375,0.0999103167196154,0,13
"3680",-70.27971,43.09685,0.0930433164903661,0,13
"3681",-70.253624,43.096966,0.169404359039618,0,13
"3682",-70.22748,43.097424,0.304638483554299,0,13
"3919",-70.595345,43.06429,0.0752806758973747,0,13
"3922",-70.517136,43.064854,0.076013155921828,0,13
"3923",-70.491035,43.065205,0.0998187567165587,0,13
"3924",-70.46497,43.065342,0.0999103167196154,0,13
"3925",-70.438866,43.065712,0.0999103167196154,0,13
"3926",-70.41277,43.065968,0.0997271967135021,0,13
"3927",-70.38667,43.066357,0.0999103167196154,0,13
"3928",-70.36057,43.066654,0.0998187567165587,0,13
"3929",-70.334465,43.066975,0.0997271967135021,0,13
"3930",-70.30841,43.06699,0.0999103167196154,0,13
"3931",-70.282265,43.06755,0.0963394766004058,0,13
"3932",-70.25622,43.06755,0.201267240103334,0,13
"4169",-70.62385,43.03436,0.0872750362977968,0,13
"4170",-70.59777,43.034714,0.0997271967135021,0,13
"4172",-70.545654,43.035126,0.0999103167196154,0,13
"4173",-70.51957,43.035465,0.0765625159401679,0,13
"4174",-70.49349,43.035828,0.0999103167196154,0,13
"4175",-70.46745,43.03587,0.0998187567165587,0,13
"4176",-70.44137,43.03619,0.0997271967135021,0,13
"4177",-70.4153,43.03645,0.0997271967135021,0,13
"4178",-70.3892,43.036865,0.0999103167196154,0,13
"4179",-70.36312,43.03714,0.100001876722672,0,13
"4180",-70.33703,43.037464,0.0974381966370856,0,13
"4181",-70.310974,43.037582,0.0999103167196154,0,13
"4182",-70.28485,43.038063,0.0999103167196154,0,13
"4183",-70.2588,43.038147,0.194583359880198,0,13
"4418",-70.67829,43.004684,0.0774781159707345,0,13
"4419",-70.65222,43.005077,0.0769287559523946,0,13
"4420",-70.626205,43.005135,0.0985369166737655,0,13
"4421",-70.600136,43.00552,0.0897471563803265,0,13
"4423",-70.54807,43.00577,0.0886484363436466,0,13
"4424",-70.52201,43.00608,0.0771118759585079,0,13
"4425",-70.49594,43.00644,0.0999103167196154,0,13
"4426",-70.469894,43.0066,0.0998187567165587,0,13
"4427",-70.44383,43.00692,0.0999103167196154,0,13
"4428",-70.41778,43.00718,0.0999103167196154,0,13
"4429",-70.391685,43.007595,0.0999103167196154,0,13
"4430",-70.36562,43.00787,0.0998187567165587,0,13
"4431",-70.33955,43.00819,0.100001876722672,0,13
"4432",-70.31352,43.0082,0.100001876722672,0,13
"4433",-70.2874,43.008762,0.0999103167196154,0,13
"4434",-70.261375,43.008766,0.0966141566095757,0,13
"4668",-70.70664,42.9752,0.0933179964995361,0,13
"4669",-70.68063,42.975323,0.0767456359462813,0,13
"4670",-70.65459,42.975716,0.0742735158637515,0,13
"4671",-70.62856,42.975887,0.14688059828768,0,13
"4673",-70.576454,42.976643,0.100001876722672,0,13
"4674",-70.550446,42.97669,0.0998187567165587,0,13
"4675",-70.5244,42.977028,0.0999103167196154,0,13
"4676",-70.49834,42.977386,0.100001876722672,0,13
"4677",-70.47237,42.97719,0.0997271967135021,0,13
"4678",-70.44631,42.97754,0.0998187567165587,0,13
"4679",-70.420265,42.977795,0.100001876722672,0,13
"4680",-70.394196,42.97819,0.0837041961785872,0,13
"4681",-70.36814,42.97851,0.0999103167196154,0,13
"4682",-70.34208,42.97881,0.0999103167196154,0,13
