"","lon","lat","AOD","DQF","hour"
"665",-70.32717,43.450985,0.873226102536137,0,9
"666",-70.30088,43.4513,0.0995440767073887,0,9
"916",-70.32976,43.421413,0.0999103167196154,0,9
"917",-70.303474,43.421734,0.0999103167196154,0,9
"1167",-70.332375,43.391575,0.14962739837938,0,9
"1172",-70.20107,43.393066,0.149718958382437,0,9
"1419",-70.30872,43.362213,0.149718958382437,0,9
"1420",-70.28253,43.36222,0.14880335835187,0,9
"1422",-70.230034,43.36285,0.149535838376323,0,9
"1423",-70.203735,43.36342,0.14990207838855,0,9
"1424",-70.177536,43.3634,0.14990207838855,0,9
"1670",-70.311295,43.33281,0.14907803836104,0,9
"1671",-70.28515,43.332577,0.0999103167196154,0,9
"1675",-70.180214,43.33375,0.14990207838855,0,9
"1676",-70.15392,43.33434,0.149535838376323,0,9
"1914",-70.49738,43.300987,0.0999103167196154,0,9
"1915",-70.47117,43.301346,0.0998187567165587,0,9
"1923",-70.26147,43.30373,0.142668838147074,0,9
"2164",-70.52608,43.271008,0.145781878251,0,9
"2165",-70.49988,43.271374,0.0999103167196154,0,9
"2166",-70.47367,43.27172,0.142668838147074,0,9
"2415",-70.528496,43.24175,0.100001876722672,0,9
"2416",-70.50231,43.242085,0.14962739837938,0,9
"2417",-70.47612,43.242466,0.149444278373267,0,9
"2666",-70.53098,43.212048,0.0947829565484426,0,9
"2667",-70.50481,43.212414,0.14688059828768,0,9
"2917",-70.533424,43.1826,0.14825399833353,0,9
"2918",-70.50727,43.182938,0.14962739837938,0,9
"3167",-70.56201,43.15278,0.149993638391607,0,9
"3168",-70.5359,43.152958,0.14962739837938,0,9
"3169",-70.50976,43.15332,0.197330159971898,0,9
"3418",-70.56443,43.123337,0.100001876722672,0,9
"3419",-70.538345,43.12351,0.0999103167196154,0,9
"3420",-70.51221,43.12387,0.14990207838855,0,9
"3668",-70.59297,43.093517,0.0500101150537375,0,9
"3669",-70.56686,43.093895,0.0999103167196154,0,9
"3670",-70.5408,43.093903,0.123990597523516,0,9
"3671",-70.51469,43.094265,0.0999103167196154,0,9
"3919",-70.595345,43.06429,0.0997271967135021,0,9
"3921",-70.54318,43.064816,0.149535838376323,0,9
"3922",-70.517136,43.064854,0.149444278373267,0,9
"3923",-70.491035,43.065205,0.149810518385493,0,9
"4169",-70.62385,43.03436,0.197513279978011,0,9
"4418",-70.67829,43.004684,0.14935271837021,0,9
"4419",-70.65222,43.005077,0.14907803836104,0,9
"4420",-70.626205,43.005135,0.199893840057484,0,9
"4671",-70.62856,42.975887,0.816550460644066,0,9
"6424",-70.7488,42.76971,0.819846620754106,0,9
"6425",-70.722855,42.770115,0.820853780787729,0,9
"6426",-70.696945,42.77017,0.827720781016978,0,9
"6427",-70.671,42.77056,0.825706460949732,0,9
"6676",-70.72514,42.740936,0.785328499601746,0,9
"6677",-70.699234,42.741123,0.801443060139718,0,9
"6678",-70.673294,42.741516,0.806387300304777,0,9
"8436",-70.66359,42.53781,0.792653299846279,0,9
"8437",-70.63774,42.5382,0.794026699892129,0,9
"8682",-70.79491,42.50759,0.199161360033031,0,9
"8934",-70.77133,42.478848,0.816275780634896,0,9
"9432",-70.87879,42.42016,0.819755060751049,0,9
"9681",-70.93247,42.39051,0.199619160048314,0,9
"9682",-70.90674,42.39072,0.199893840057484,0,9
"9683",-70.88097,42.391163,0.831108501130075,0,9
"9932",-70.93459,42.361645,0.199619160048314,0,9
"9933",-70.90889,42.36175,0.199802280054428,0,9
"10183",-70.93674,42.332653,0.843743781551893,0,9
"10184",-70.91104,42.332783,0.192385919806839,0,9
"10186",-70.85958,42.333416,0.199527600045258,0,9
"10440",-70.78463,42.305218,0.838799541386834,0,9
"11189",-70.893845,42.217903,0.401600526791299,0,9
"13210",-70.578384,41.991398,0.17617979926581,0,9
"15198",-71.105484,41.758175,0.728744417712733,0,9
"15199",-71.080055,41.75832,0.227453400977538,0,9
"15443",-71.26004,41.728176,0.680309176095761,0,9
"16443",-71.369,41.613823,0.171876479122147,0,9
"16445",-71.31831,41.613888,1.26894843574701,0,9
"16448",-71.24222,41.61442,1.59984628679376,0,9
"16468",-70.73453,41.619015,0.0283103943293099,0,9
"16694",-71.370834,41.58535,0.853906941891182,0,9
"16718",-70.76203,41.59051,0.0316981144424062,0,9
"16719",-70.73667,41.59057,0.0250142342192703,0,9
"16720",-70.711266,41.590897,0.0352689545616158,0,9
"16969",-70.764145,41.562187,0.0315149944362929,0,9
"16970",-70.73879,41.562275,0.0296837943751598,0,9
"16971",-70.71341,41.562622,0.0350858345555025,0,9
"17215",-70.89305,41.53264,0.100001876722672,0,9
"17216",-70.86769,41.53286,0.0439671548519982,0,9
"17222",-70.71555,41.534245,0.0965225966065191,0,9
"17234",-70.41107,41.537422,0.0433262348306016,0,9
"17235",-70.38571,41.537537,0.0436924748428282,0,9
"17236",-70.3603,41.53795,0.0414034747664118,0,9
"17237",-70.334946,41.538025,0.0995440767073887,0,9
"17238",-70.30953,41.538445,0.0390229146869387,0,9
"17465",-70.920456,41.50392,0.0353605145646725,0,9
"17466",-70.895096,41.50431,0.0436924748428282,0,9
"17467",-70.869774,41.50443,0.0445165148703381,0,9
"17468",-70.84444,41.504597,0.0406709947419586,0,9
"17484",-70.438774,41.508526,0.0993609567012754,0,9
"17485",-70.41337,41.509,0.0430515548214316,0,9
"17486",-70.38804,41.509064,0.0399385147175053,0,9
"17487",-70.36263,41.509495,0.033620874506596,0,9
"17488",-70.337296,41.50958,0.0438755948489415,0,9
"17489",-70.3119,41.50997,0.0335293145035394,0,9
"17490",-70.28653,41.510227,0.033895554515766,0,9
"17491",-70.261154,41.51045,0.0423190747969784,0,9
"17492",-70.23579,41.510674,0.0994525167043321,0,9
"17493",-70.21041,41.51088,0.0997271967135021,0,9
"17494",-70.185036,41.511086,0.0997271967135021,0,9
"17495",-70.15966,41.511314,0.0999103167196154,0,9
"17715",-70.947754,41.47577,0.0414034747664118,0,9
"17716",-70.922455,41.47587,0.0999103167196154,0,9
"17717",-70.89713,41.476044,0.0442418348611682,0,9
"17718",-70.87182,41.476162,0.0412203547602985,0,9
"17732",-70.51707,41.479702,0.148070878327417,0,9
"17733",-70.49171,41.48,0.0888315563497599,0,9
"17734",-70.466354,41.48027,0.0999103167196154,0,9
"17735",-70.44105,41.480236,0.0996356367104454,0,9
"17736",-70.41564,41.48082,0.0393891546991654,0,9
"17737",-70.39033,41.4808,0.0440587148550549,0,9
"17738",-70.364944,41.481213,0.042410634800035,0,9
"17739",-70.339615,41.48129,0.0393891546991654,0,9
"17740",-70.314224,41.48174,0.0381073146563722,0,9
"17741",-70.288864,41.481964,0.0991778366951621,0,9
"17742",-70.26351,41.482162,0.0436009148397716,0,9
"17743",-70.23815,41.48241,0.0998187567165587,0,9
"17744",-70.21279,41.48262,0.0998187567165587,0,9
"17745",-70.18743,41.482834,0.0999103167196154,0,9
"17746",-70.16207,41.483036,0.100001876722672,0,9
"17747",-70.136665,41.483524,0.100001876722672,0,9
"17748",-70.1113,41.483734,0.14935271837021,0,9
"17749",-70.08594,41.483894,0.14962739837938,0,9
"17959",-71.126915,41.44593,0.198703560017748,0,9
"17960",-71.10161,41.446175,0.14990207838855,0,9
"17961",-71.07632,41.446312,0.149718958382437,0,9
"17962",-71.05101,41.446552,0.0423190747969784,0,9
"17963",-71.02572,41.446674,0.0409456747511285,0,9
"17964",-71.000404,41.4469,0.0948745165514993,0,9
"17965",-70.975105,41.447063,0.0978044366493123,0,9
"17966",-70.949776,41.44744,0.0346280345402192,0,9
"17967",-70.92447,41.447647,0.883572382881539,0,9
"17984",-70.49396,41.45166,0.0999103167196154,0,9
"17987",-70.41792,41.452503,0.0443333948642248,0,9
"17988",-70.392624,41.45246,0.0403047547297319,0,9
"17989",-70.36724,41.453003,0.0388397946808254,0,9
"17990",-70.341934,41.452976,0.0437840348458849,0,9
"17991",-70.31654,41.453506,0.0956985565790092,0,9
"17992",-70.2912,41.453735,0.0444249548672815,0,9
"17993",-70.26586,41.453957,0.0999103167196154,0,9
"17994",-70.24051,41.45418,0.0999103167196154,0,9
"17995",-70.21513,41.454582,0.0998187567165587,0,9
"17996",-70.18982,41.454605,0.0999103167196154,0,9
"17997",-70.16447,41.45483,0.0999103167196154,0,9
