"","lon","lat","AOD","DQF","hour"
"169",-70.16408,43.511868,0.187075439629552,0,10
"170",-70.1377,43.512444,0.247688161653059,0,10
"171",-70.111374,43.51274,0.149810518385493,0,10
"172",-70.08506,43.51296,0.132871917820012,0,10
"414",-70.32458,43.480587,0.199619160048314,0,10
"415",-70.29827,43.480873,0.200534760078881,0,10
"416",-70.271996,43.481014,0.151916398455796,0,10
"417",-70.24566,43.481533,0.142027918125677,0,10
"419",-70.19305,43.482094,0.225530640913348,0,10
"420",-70.16676,43.48221,0.150634558413003,0,10
"421",-70.14043,43.48266,0.201084120097221,0,10
"422",-70.11412,43.482925,0.192111239797669,0,10
"423",-70.087814,43.483162,0.20795112032647,0,10
"424",-70.06151,43.483425,0.199710720051371,0,10
"425",-70.03516,43.4839,0.154571638544439,0,10
"426",-70.00885,43.484116,0.164368558871502,0,10
"665",-70.32717,43.450985,0.354355565214064,0,10
"666",-70.30088,43.4513,0.141203878098167,0,10
"670",-70.19575,43.4523,0.21207132046402,0,10
"673",-70.11687,43.453136,0.184511759543966,0,10
"674",-70.09057,43.453377,0.214268760537379,0,10
"675",-70.06428,43.453636,0.184694879550079,0,10
"676",-70.03794,43.454086,0.223791000855272,0,10
"916",-70.32976,43.421413,0.176271359268867,0,10
"917",-70.303474,43.421734,0.131406957771105,0,10
"919",-70.25092,43.422344,0.188723519684572,0,10
"920",-70.22469,43.422363,0.204014040195034,0,10
"921",-70.19837,43.42293,0.187716359650949,0,10
"923",-70.14586,43.42319,0.176271359268867,0,10
"1167",-70.332375,43.391575,0.140654518079828,0,10
"1168",-70.30612,43.39186,0.23670096128626,0,10
"1170",-70.25359,43.392498,0.191470319776272,0,10
"1171",-70.22736,43.392605,0.161163958764519,0,10
"1172",-70.20107,43.393066,0.255379201909818,0,10
"1174",-70.148544,43.3936,0.244025761530793,0,10
"1417",-70.36122,43.361576,0.162812038819538,0,10
"1418",-70.33498,43.361923,0.18277211948589,0,10
"1419",-70.30872,43.362213,0.18332147950423,0,10
"1420",-70.28253,43.36222,0.167756278984598,0,10
"1421",-70.256226,43.362854,0.169679039048788,0,10
