"","lon","lat","AOD","DQF","hour"
"169",-70.16408,43.511868,0.553956371877575,1,7
"170",-70.1377,43.512444,0.470911449105188,1,7
"422",-70.11412,43.482925,0.461114528778126,1,7
"423",-70.087814,43.483162,0.489406569722632,1,7
"424",-70.06151,43.483425,0.559907772076258,1,7
"425",-70.03516,43.4839,0.488674089698179,1,7
"426",-70.00885,43.484116,0.441703808130114,1,7
"674",-70.09057,43.453377,0.484737009566743,1,7
"675",-70.06428,43.453636,0.446831168301287,1,7
"676",-70.03794,43.454086,0.589390093060501,1,7
"917",-70.303474,43.421734,0.464685368897335,1,7
"925",-70.09331,43.423706,0.455346248585556,1,7
"926",-70.067024,43.423958,0.557435651993728,1,7
"1167",-70.332375,43.391575,0.465143168912618,1,7
"1168",-70.30612,43.39186,0.395740686595673,1,7
"1169",-70.27989,43.39198,0.423574927524896,1,7
"1178",-70.04343,43.394962,0.544708811568853,1,7
"1417",-70.36122,43.361576,0.400868046766846,1,7
"1418",-70.33498,43.361923,0.428702287696069,1,7
"1419",-70.30872,43.362213,0.423941167537123,1,7
"1420",-70.28253,43.36222,0.66309589552111,1,7
"1667",-70.39002,43.331627,0.466425008955412,1,7
"1668",-70.36376,43.332153,0.429160087711352,1,7
"1669",-70.337524,43.33247,0.424490527555463,1,7
"1670",-70.311295,43.33281,0.354080885204894,1,7
"1671",-70.28515,43.332577,0.383013846170797,1,7
"1917",-70.41877,43.301834,0.466974368973752,1,7
"1918",-70.392586,43.301952,0.461938568805635,1,7
"1919",-70.36634,43.302475,0.456994328640576,1,7
"1920",-70.340126,43.3028,0.45168384846329,1,7
"1921",-70.313896,43.30314,0.385394406250271,1,7
"1922",-70.287735,43.3031,0.442619408160681,1,7
"2165",-70.49988,43.271374,0.477595329328324,1,7
"2166",-70.47367,43.27172,0.472376409154094,1,7
"2168",-70.4213,43.27222,0.462487928823975,1,7
"2169",-70.395134,43.272335,0.456719648631406,1,7
"2170",-70.36892,43.272747,0.452599448493856,1,7
"2171",-70.34272,43.27307,0.50945821039204,1,7
"2172",-70.31651,43.273388,0.503873050205584,1,7
"2415",-70.528496,43.24175,0.42430740754935,1,7
"2416",-70.50231,43.242085,0.419454727387347,1,7
"2417",-70.47612,43.242466,0.448753928365477,1,7
"2418",-70.44998,43.242508,0.409840927066398,1,7
"2419",-70.423836,43.24263,0.438865448035358,1,7
"2420",-70.39768,43.24275,0.438132968010905,1,7
"2421",-70.37146,43.24327,0.462396368820919,1,7
"2422",-70.345276,43.243595,0.566042292281054,1,7
"2666",-70.53098,43.212048,0.384112566207477,1,7
"2667",-70.50481,43.212414,0.415059847240627,1,7
"2668",-70.47864,43.21277,0.374315645880415,1,7
"2669",-70.45249,43.212925,0.41826444734761,1,7
"2670",-70.42632,43.21327,0.401142726776015,1,7
"2671",-70.400185,43.213383,0.475672569264134,1,7
"2917",-70.533424,43.1826,0.449669528396043,1,7
"2918",-70.50727,43.182938,0.444725288230984,1,7
"2919",-70.48112,43.18329,0.439781048065925,1,7
"2920",-70.45499,43.183445,0.468256209016545,1,7
"3168",-70.5359,43.152958,0.445183088246267,1,7
"3169",-70.50976,43.15332,0.47768688933138,1,7
"3170",-70.48362,43.15368,0.468714009031828,1,7
"3171",-70.45752,43.15372,0.430533487757202,1,7
"3172",-70.43138,43.154037,0.50973289040121,1,7
"3418",-70.56443,43.123337,0.411763687130588,1,7
"3419",-70.538345,43.12351,0.474390729221341,1,7
"3420",-70.51221,43.12387,0.402424566818809,1,7
"3421",-70.486084,43.12423,0.397755006662919,1,7
"3422",-70.46,43.12428,0.392902326500916,1,7
"3423",-70.433876,43.1246,0.426413287619653,1,7
"3668",-70.59297,43.093517,0.495266409918258,1,7
"3669",-70.56686,43.093895,0.48015900941391,1,7
"3670",-70.5408,43.093903,0.475031649242737,1,7
"3671",-70.51469,43.094265,0.398304366681259,1,7
"3672",-70.48858,43.09462,0.459832688735332,1,7
"3673",-70.462494,43.094784,0.422201527479046,1,7
"3674",-70.4364,43.094963,0.455071568576386,1,7
"3919",-70.595345,43.06429,0.475397889254964,1,7
"3921",-70.54318,43.064816,0.432090007809165,1,7
"3922",-70.517136,43.064854,0.39390948653454,1,7
"3923",-70.491035,43.065205,0.422750887497386,1,7
"3924",-70.46497,43.065342,0.349136645039835,1,7
"3925",-70.438866,43.065712,0.413686447194777,1,7
"4169",-70.62385,43.03436,0.524748730902502,1,7
"4170",-70.59777,43.034714,0.403889526867715,1,7
"4171",-70.571686,43.035088,0.363145325507503,1,7
"4172",-70.545654,43.035126,0.39445884655288,1,7
"4173",-70.51957,43.035465,0.389606166390877,1,7
"4174",-70.49349,43.035828,0.483546729527006,1,7
"4175",-70.46745,43.03587,0.356736125293537,1,7
"4418",-70.67829,43.004684,0.490596849762369,1,7
"4419",-70.65222,43.005077,0.449852648402157,1,7
"4420",-70.626205,43.005135,0.447746768331854,1,7
"4421",-70.600136,43.00552,0.508542610361474,1,7
"4422",-70.5741,43.005703,0.50945821039204,1,7
"4423",-70.54807,43.00577,0.462854168836202,1,7
"4424",-70.52201,43.00608,0.451592288460233,1,7
"4425",-70.49594,43.00644,0.477870009337494,1,7
"4426",-70.469894,43.0066,0.41689104730176,1,7
"4669",-70.68063,42.975323,0.518247970685479,1,7
"4670",-70.65459,42.975716,0.503964610208641,1,7
"4671",-70.62856,42.975887,0.480250569416967,1,7
"4672",-70.60251,42.976273,0.494717049899918,1,7
"4677",-70.47237,42.97719,0.437949848004791,1,7
"4919",-70.708984,42.945763,0.491329329786822,1,7
"4920",-70.682976,42.94597,0.504697090233094,1,7
"4921",-70.656944,42.946365,0.467249048982922,1,7
"4922",-70.63098,42.946262,0.395923806601786,1,7
"5170",-70.711296,42.91652,0.572359932491963,1,7
"5171",-70.68532,42.916645,0.567598812333017,1,7
"5172",-70.659294,42.917038,0.495815769936598,1,7
"5173",-70.6333,42.91721,0.554139491883689,1,7
"5174",-70.60727,42.91759,0.565035132247431,1,7
"5175",-70.581245,42.917965,0.494076129878522,1,7
"5419",-70.765594,42.886665,0.622077014151728,1,7
"5420",-70.73963,42.886784,0.510465370425663,1,7
"5421",-70.71362,42.88716,0.532256651153148,1,7
"5422",-70.68769,42.887043,0.463311968851485,1,7
"5423",-70.66168,42.88744,0.491146209780709,1,7
"5424",-70.6357,42.887634,0.488490969692066,1,7
"5425",-70.60969,42.887993,0.522917530841369,1,7
"5670",-70.767876,42.85737,0.589023853048275,1,7
"5671",-70.74191,42.857567,0.598820773375337,1,7
"5672",-70.715935,42.85792,0.528777371036995,1,7
"5673",-70.68998,42.858047,0.490779969768482,1,7
"5674",-70.66399,42.85844,0.492794289835729,1,7
"5675",-70.63802,42.858585,0.555879131941765,1,7
"5921",-70.77014,42.828266,0.595524613265297,1,7
"5922",-70.74423,42.828163,0.540313931422133,1,7
"5923",-70.71825,42.828568,0.492244929817389,1,7
"5924",-70.69232,42.828644,0.519712930734386,1,7
"5925",-70.66634,42.82904,0.51357841052959,1,7
"5926",-70.64039,42.829212,0.587558892999368,1,7
"6174",-70.72052,42.799576,0.552857651840895,1,7
"6175",-70.694595,42.799675,0.5144024505571,1,7
"6176",-70.668625,42.800045,0.539398331391567,1,7
"6424",-70.7488,42.76971,0.488307849685953,1,7
"6425",-70.722855,42.770115,0.515592730596836,1,7
"6426",-70.696945,42.77017,0.540863291440473,1,7
"8436",-70.66359,42.53781,0.428885407702182,1,7
"8438",-70.6119,42.53856,0.42430740754935,1,7
"8682",-70.79491,42.50759,0.535003451244847,1,7
"8683",-70.76912,42.507683,0.490871529771539,1,7
"8684",-70.74329,42.50809,0.556245371953992,1,7
"8685",-70.7175,42.508255,0.459283328716992,1,7
"8686",-70.69168,42.508606,0.421194367445423,1,7
"8687",-70.66589,42.508675,0.47960964939557,1,7
"8688",-70.64007,42.509064,0.475672569264134,1,7
"8689",-70.61424,42.509396,0.423941167537123,1,7
"8933",-70.79711,42.47867,0.489864369737916,1,7
"8934",-70.77133,42.478848,0.45388128853665,1,7
"8935",-70.74552,42.479233,0.461114528778126,1,7
"8936",-70.71975,42.47931,0.493526769860182,1,7
"8937",-70.69394,42.479687,0.490505289759312,1,7
"8938",-70.66816,42.47986,0.451042928441893,1,7
"8939",-70.64234,42.48023,0.477320649319154,1,7
"9183",-70.82508,42.449593,0.453789728533593,1,7
"9184",-70.79932,42.449745,0.449303288383817,1,7
"9185",-70.77355,42.449924,0.449303288383817,1,7
"9186",-70.74775,42.45031,0.452050088475517,1,7
"9187",-70.722,42.45039,0.483821409536176,1,7
"9188",-70.696205,42.45074,0.550477091761422,1,7
"9432",-70.87879,42.42016,0.437949848004791,1,7
"9433",-70.85305,42.420296,0.426230167613539,1,7
"9434",-70.82726,42.4207,0.422750887497386,1,7
"9435",-70.801506,42.42091,0.414785167231457,1,7
"9436",-70.77577,42.42098,0.415700767262024,1,7
"9437",-70.749985,42.421364,0.448021448341024,1,7
"9438",-70.72423,42.42158,0.555146651917312,1,7
"9682",-70.90674,42.39072,0.469629609062395,1,7
"9683",-70.88097,42.391163,0.423849607534066,1,7
"9684",-70.85523,42.391296,0.419546287390403,1,7
"9685",-70.82947,42.391678,0.450951368438837,1,7
"9686",-70.80373,42.391888,0.441520688124001,1,7
"9687",-70.77799,42.39198,0.441886928136228,1,7
"9688",-70.75222,42.392365,0.548829011706403,1,7
"9933",-70.90889,42.36175,0.531890411140921,1,7
"9936",-70.83165,42.36279,0.421926847469877,1,7
"9937",-70.80594,42.36289,0.437766727998678,1,7
"9938",-70.780205,42.363094,0.62967649440543,1,7
"9939",-70.75444,42.363506,0.487758489667613,1,7
"10184",-70.91104,42.332783,0.493618329863239,1,7
"10187",-70.83385,42.333817,0.408925327035831,1,7
"10188",-70.808136,42.333927,0.412129927142814,1,7
"10189",-70.782425,42.3341,0.50835949035536,1,7
"10440",-70.78463,42.305218,0.530517011095071,1,7
"11189",-70.893845,42.217903,1.351352438498,1,7
"14469",-70.487625,41.849247,0.373125365840679,1,7
"14721",-70.46442,41.820965,0.416433247286477,1,7
"15199",-71.080055,41.75832,1.10349951022363,1,7
"16443",-71.369,41.613823,0.478053129343607,1,7
"16469",-70.70911,41.619385,0.602757853506773,1,7
"16718",-70.76203,41.59051,0.309124923704076,1,7
"16719",-70.73667,41.59057,0.306378123612376,1,7
"16720",-70.711266,41.590897,0.303173523505393,1,7
"16969",-70.764145,41.562187,0.600011053415074,1,7
"16970",-70.73879,41.562275,0.33256428448658,1,7
"16971",-70.71341,41.562622,0.300609843419807,1,7
"17215",-70.89305,41.53264,0.375139685907925,1,7
"17216",-70.86769,41.53286,0.344009284868662,1,7
"17234",-70.41107,41.537422,0.262063082132954,1,7
"17235",-70.38571,41.537537,0.313519803850795,1,7
"17236",-70.3603,41.53795,0.283671242854325,1,7
"17237",-70.334946,41.538025,0.333296764511033,1,7
"17238",-70.30953,41.538445,0.316907523963891,1,7
"17466",-70.895096,41.50431,0.333479884517146,1,7
"17467",-70.869774,41.50443,0.352066565137648,1,7
"17468",-70.84444,41.504597,0.351425645116251,1,7
"17484",-70.438774,41.508526,0.342910564831982,1,7
"17485",-70.41337,41.509,0.268655402353033,1,7
"17486",-70.38804,41.509064,0.349960685067344,1,7
"17487",-70.36263,41.509495,0.305554083584866,1,7
"17488",-70.337296,41.50958,0.310040523734642,1,7
"17489",-70.3119,41.50997,0.307202163639886,1,7
"17490",-70.28653,41.510227,0.289714203056064,1,7
"17491",-70.261154,41.51045,0.350967845100968,1,7
"17492",-70.23579,41.510674,0.340255324743339,1,7
"17493",-70.21041,41.51088,0.341903404798359,1,7
"17494",-70.185036,41.511086,0.358933565366897,1,7
"17495",-70.15966,41.511314,0.349319765045948,1,7
"17715",-70.947754,41.47577,0.409749367063341,1,7
"17716",-70.922455,41.47587,0.355545845253801,1,7
"17717",-70.89713,41.476044,0.347030764969531,1,7
"17718",-70.87182,41.476162,0.426047047607426,1,7
"17732",-70.51707,41.479702,0.369646085724526,1,7
"17733",-70.49171,41.48,0.36323688551056,1,7
"17734",-70.466354,41.48027,0.358384205348557,1,7
"17735",-70.44105,41.480236,0.358933565366897,1,7
"17736",-70.41564,41.48082,0.339248164709716,1,7
"17737",-70.39033,41.4808,0.326063524269557,1,7
"17738",-70.364944,41.481213,0.561098052115995,1,7
"17739",-70.339615,41.48129,0.57382489254087,1,7
"17740",-70.314224,41.48174,0.319929004064761,1,7
"17741",-70.288864,41.481964,0.327986284333747,1,7
"17742",-70.26351,41.482162,0.335402644581336,1,7
"17743",-70.23815,41.48241,0.324049204202311,1,7
"17744",-70.21279,41.48262,0.314435403881362,1,7
"17745",-70.18743,41.482834,0.350693165091798,1,7
"17746",-70.16207,41.483036,0.3342123645416,1,7
"17747",-70.136665,41.483524,0.33174024445907,1,7
"17748",-70.1113,41.483734,0.325880404263444,1,7
"17954",-71.25343,41.444607,0.498837250037468,1,7
"17960",-71.10161,41.446175,0.522917530841369,1,7
"17961",-71.07632,41.446312,0.468622449028771,1,7
"17962",-71.05101,41.446552,0.450127328411327,1,7
"17963",-71.02572,41.446674,0.411397447118361,1,7
"17964",-71.000404,41.4469,0.419729407396517,1,7
"17965",-70.975105,41.447063,0.420095647408743,1,7
"17966",-70.949776,41.44744,0.415151407243684,1,7
"17967",-70.92447,41.447647,0.468439329022658,1,7
"17984",-70.49396,41.45166,0.358750445360783,1,7
"17987",-70.41792,41.452503,0.380083926072984,1,7
"17988",-70.392624,41.45246,0.358658885357727,1,7
"17989",-70.36724,41.453003,0.376879325966001,1,7
"17990",-70.341934,41.452976,0.370744805761205,1,7
"17991",-70.31654,41.453506,0.340072204737226,1,7
"17992",-70.2912,41.453735,0.364793405562523,1,7
"17993",-70.26586,41.453957,0.343368364847265,1,7
"17994",-70.24051,41.45418,0.358475765351614,1,7
"17995",-70.21513,41.454582,0.378710526027135,1,7
"17996",-70.18982,41.454605,0.36268752549222,1,7
"17997",-70.16447,41.45483,0.347763244993985,1,7
"17998",-70.13909,41.45519,0.375963725935435,1,7
"17999",-70.11375,41.455402,0.298687083355617,1,7
"18000",-70.08839,41.45559,0.344375524880888,1,7
"18001",-70.06305,41.455746,0.432822487833619,1,7
